Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,Season
F1,31/10/2021,12:00,Angers,Nice,1.0,2.0,A,1.0,0.0,H,3.0,14.0,2.0,5.0,3.0,8.0,14.0,9.0,1.0,2.0,0.0,0.0,
F1,31/10/2021,14:00,Bordeaux,Reims,3.0,2.0,H,0.0,1.0,A,17.0,12.0,7.0,8.0,12.0,2.0,5.0,10.0,3.0,2.0,0.0,0.0,
F1,31/10/2021,14:00,Montpellier,Nantes,2.0,0.0,H,0.0,0.0,D,19.0,12.0,10.0,1.0,5.0,5.0,12.0,23.0,3.0,5.0,0.0,0.0,
F1,31/10/2021,14:00,Strasbourg,Lorient,4.0,0.0,H,3.0,0.0,H,15.0,5.0,6.0,0.0,6.0,3.0,12.0,10.0,1.0,0.0,0.0,0.0,
F1,31/10/2021,14:00,Troyes,Rennes,2.0,2.0,D,2.0,1.0,H,14.0,13.0,5.0,5.0,5.0,12.0,6.0,15.0,0.0,1.0,0.0,0.0,
F1,31/10/2021,16:00,Brest,Monaco,2.0,0.0,H,1.0,0.0,H,7.0,5.0,3.0,2.0,2.0,5.0,8.0,17.0,1.0,5.0,0.0,0.0,
F1,31/10/2021,19:45,Clermont,Marseille,0.0,1.0,A,0.0,1.0,A,12.0,9.0,1.0,4.0,4.0,2.0,14.0,11.0,1.0,4.0,0.0,0.0,
F1,05/11/2021,20:00,Lens,Troyes,4.0,0.0,H,3.0,0.0,H,28.0,14.0,12.0,6.0,4.0,2.0,14.0,8.0,1.0,1.0,0.0,0.0,
F1,06/11/2021,16:00,Lille,Angers,1.0,1.0,D,1.0,0.0,H,11.0,9.0,6.0,5.0,4.0,8.0,13.0,9.0,2.0,2.0,1.0,0.0,
F1,06/11/2021,20:00,Bordeaux,Paris SG,2.0,3.0,A,0.0,2.0,A,18.0,9.0,6.0,5.0,10.0,5.0,9.0,10.0,2.0,1.0,0.0,0.0,
F1,07/11/2021,12:00,Marseille,Metz,0.0,0.0,D,0.0,0.0,D,15.0,12.0,3.0,4.0,9.0,7.0,8.0,9.0,1.0,3.0,0.0,1.0,
F1,07/11/2021,14:00,Lorient,Brest,1.0,2.0,A,1.0,0.0,H,9.0,16.0,3.0,5.0,3.0,6.0,10.0,8.0,1.0,1.0,1.0,0.0,
F1,07/11/2021,14:00,Nantes,Strasbourg,2.0,2.0,D,1.0,1.0,D,20.0,17.0,6.0,6.0,9.0,5.0,15.0,12.0,2.0,1.0,0.0,1.0,
F1,07/11/2021,14:00,Reims,Monaco,0.0,0.0,D,0.0,0.0,D,11.0,12.0,4.0,3.0,5.0,6.0,9.0,13.0,0.0,2.0,0.0,0.0,
F1,07/11/2021,14:00,St Etienne,Clermont,3.0,2.0,H,0.0,0.0,D,18.0,9.0,4.0,4.0,9.0,2.0,7.0,10.0,1.0,1.0,0.0,0.0,
F1,07/11/2021,16:00,Nice,Montpellier,0.0,1.0,A,0.0,0.0,D,22.0,8.0,6.0,2.0,8.0,2.0,9.0,7.0,2.0,0.0,0.0,0.0,
F1,07/11/2021,19:45,Rennes,Lyon,4.0,1.0,H,1.0,0.0,H,25.0,6.0,12.0,4.0,7.0,2.0,12.0,12.0,2.0,2.0,0.0,0.0,
F1,19/11/2021,20:00,Monaco,Lille,2.0,2.0,D,1.0,2.0,A,17.0,15.0,8.0,8.0,6.0,5.0,15.0,16.0,3.0,5.0,1.0,0.0,
F1,20/11/2021,16:00,Paris SG,Nantes,3.0,1.0,H,1.0,0.0,H,14.0,12.0,7.0,6.0,4.0,3.0,8.0,12.0,1.0,2.0,1.0,0.0,
F1,20/11/2021,20:00,Rennes,Montpellier,2.0,0.0,H,2.0,0.0,H,30.0,4.0,7.0,2.0,8.0,2.0,9.0,10.0,1.0,3.0,0.0,1.0,
F1,21/11/2021,12:00,Brest,Lens,4.0,0.0,H,3.0,0.0,H,13.0,14.0,5.0,5.0,5.0,5.0,7.0,7.0,1.0,2.0,0.0,1.0,
F1,21/11/2021,14:00,Angers,Lorient,1.0,0.0,H,0.0,0.0,D,8.0,10.0,4.0,3.0,6.0,3.0,15.0,13.0,4.0,0.0,0.0,0.0,
F1,21/11/2021,14:00,Metz,Bordeaux,3.0,3.0,D,1.0,2.0,A,20.0,19.0,9.0,5.0,2.0,4.0,12.0,11.0,2.0,2.0,1.0,0.0,
F1,21/11/2021,14:00,Strasbourg,Reims,1.0,1.0,D,0.0,1.0,A,21.0,10.0,3.0,3.0,5.0,4.0,8.0,13.0,1.0,4.0,0.0,0.0,
F1,21/11/2021,14:00,Troyes,St Etienne,0.0,1.0,A,0.0,0.0,D,15.0,14.0,3.0,4.0,6.0,8.0,13.0,11.0,1.0,4.0,0.0,0.0,
F1,21/11/2021,16:00,Clermont,Nice,1.0,2.0,A,1.0,0.0,H,18.0,9.0,6.0,4.0,3.0,5.0,7.0,16.0,1.0,4.0,0.0,0.0,
F1,26/11/2021,20:00,Lens,Angers,2.0,2.0,D,0.0,1.0,A,9.0,12.0,4.0,5.0,5.0,5.0,15.0,6.0,2.0,0.0,0.0,0.0,
F1,27/11/2021,16:00,Lille,Nantes,1.0,1.0,D,1.0,1.0,D,10.0,7.0,3.0,3.0,12.0,1.0,7.0,12.0,1.0,2.0,0.0,1.0,
F1,27/11/2021,20:00,Nice,Metz,0.0,1.0,A,0.0,1.0,A,20.0,4.0,2.0,1.0,8.0,1.0,13.0,12.0,2.0,2.0,0.0,0.0,
F1,28/11/2021,12:00,St Etienne,Paris SG,1.0,3.0,A,1.0,1.0,D,8.0,15.0,4.0,8.0,5.0,5.0,7.0,10.0,3.0,1.0,1.0,0.0,
F1,28/11/2021,14:00,Bordeaux,Brest,1.0,2.0,A,1.0,0.0,H,16.0,14.0,4.0,4.0,5.0,2.0,13.0,11.0,3.0,1.0,0.0,0.0,
F1,28/11/2021,14:00,Lorient,Rennes,0.0,2.0,A,0.0,0.0,D,6.0,11.0,0.0,5.0,3.0,4.0,11.0,11.0,0.0,2.0,0.0,0.0,
F1,28/11/2021,14:00,Monaco,Strasbourg,1.0,1.0,D,1.0,0.0,H,8.0,7.0,3.0,4.0,4.0,3.0,12.0,9.0,2.0,1.0,0.0,0.0,
F1,28/11/2021,14:00,Reims,Clermont,1.0,0.0,H,0.0,0.0,D,12.0,4.0,3.0,0.0,4.0,1.0,13.0,13.0,2.0,2.0,0.0,0.0,
F1,28/11/2021,16:00,Montpellier,Lyon,0.0,1.0,A,0.0,1.0,A,15.0,11.0,6.0,3.0,8.0,5.0,7.0,15.0,1.0,4.0,0.0,0.0,
F1,28/11/2021,19:45,Marseille,Troyes,1.0,0.0,H,0.0,0.0,D,14.0,5.0,4.0,2.0,7.0,3.0,10.0,17.0,1.0,4.0,0.0,0.0,
F1,01/12/2021,18:00,Angers,Monaco,1.0,3.0,A,0.0,2.0,A,9.0,14.0,3.0,8.0,4.0,4.0,13.0,18.0,1.0,2.0,0.0,0.0,
F1,01/12/2021,18:00,Brest,St Etienne,1.0,0.0,H,0.0,0.0,D,8.0,13.0,3.0,3.0,1.0,3.0,8.0,9.0,2.0,3.0,0.0,0.0,
F1,01/12/2021,18:00,Metz,Montpellier,1.0,3.0,A,0.0,2.0,A,20.0,10.0,7.0,7.0,7.0,4.0,14.0,9.0,2.0,2.0,0.0,0.0,
F1,01/12/2021,18:00,Strasbourg,Bordeaux,5.0,2.0,H,3.0,1.0,H,19.0,13.0,6.0,2.0,5.0,2.0,14.0,13.0,2.0,3.0,0.0,0.0,
F1,01/12/2021,18:00,Troyes,Lorient,2.0,0.0,H,2.0,0.0,H,10.0,9.0,3.0,3.0,4.0,3.0,12.0,11.0,1.0,1.0,0.0,0.0,
F1,01/12/2021,20:00,Clermont,Lens,2.0,2.0,D,1.0,1.0,D,19.0,9.0,7.0,2.0,5.0,3.0,7.0,13.0,4.0,5.0,1.0,0.0,
F1,01/12/2021,20:00,Lyon,Reims,1.0,2.0,A,0.0,0.0,D,14.0,8.0,6.0,4.0,3.0,4.0,14.0,17.0,3.0,2.0,0.0,0.0,
F1,01/12/2021,20:00,Nantes,Marseille,0.0,1.0,A,0.0,1.0,A,3.0,15.0,1.0,5.0,4.0,6.0,13.0,7.0,3.0,2.0,1.0,0.0,
F1,01/12/2021,20:00,Paris SG,Nice,0.0,0.0,D,0.0,0.0,D,22.0,4.0,5.0,2.0,6.0,5.0,5.0,13.0,2.0,2.0,0.0,0.0,
F1,01/12/2021,20:00,Rennes,Lille,1.0,2.0,A,0.0,2.0,A,10.0,6.0,2.0,2.0,3.0,1.0,12.0,12.0,2.0,1.0,0.0,0.0,
F1,04/12/2021,16:00,Marseille,Brest,1.0,2.0,A,1.0,0.0,H,16.0,9.0,4.0,4.0,5.0,0.0,10.0,7.0,1.0,2.0,0.0,0.0,
F1,04/12/2021,18:00,Lille,Troyes,2.0,1.0,H,0.0,1.0,A,13.0,7.0,4.0,3.0,8.0,6.0,11.0,9.0,3.0,4.0,0.0,0.0,
F1,04/12/2021,20:00,Lens,Paris SG,1.0,1.0,D,0.0,0.0,D,18.0,13.0,7.0,6.0,8.0,5.0,12.0,9.0,2.0,2.0,0.0,0.0,
F1,05/12/2021,12:00,St Etienne,Rennes,0.0,5.0,A,0.0,3.0,A,12.0,18.0,2.0,10.0,7.0,2.0,10.0,7.0,1.0,0.0,0.0,0.0,
F1,05/12/2021,14:00,Lorient,Nantes,0.0,1.0,A,0.0,0.0,D,17.0,5.0,2.0,1.0,8.0,3.0,8.0,13.0,1.0,3.0,0.0,0.0,
F1,05/12/2021,14:00,Monaco,Metz,4.0,0.0,H,2.0,0.0,H,8.0,6.0,5.0,0.0,5.0,4.0,13.0,13.0,1.0,2.0,0.0,0.0,
F1,05/12/2021,14:00,Montpellier,Clermont,1.0,0.0,H,1.0,0.0,H,8.0,10.0,2.0,3.0,1.0,3.0,19.0,15.0,3.0,3.0,0.0,1.0,
F1,05/12/2021,14:00,Reims,Angers,1.0,2.0,A,0.0,0.0,D,5.0,13.0,2.0,4.0,7.0,4.0,8.0,13.0,4.0,3.0,1.0,0.0,
F1,05/12/2021,16:00,Nice,Strasbourg,0.0,3.0,A,0.0,1.0,A,12.0,15.0,5.0,5.0,9.0,4.0,9.0,14.0,3.0,3.0,0.0,0.0,
F1,05/12/2021,19:45,Bordeaux,Lyon,2.0,2.0,D,1.0,2.0,A,12.0,19.0,5.0,5.0,3.0,8.0,11.0,9.0,0.0,0.0,0.0,0.0,
F1,10/12/2021,20:00,Nantes,Lens,3.0,2.0,H,0.0,2.0,A,15.0,4.0,5.0,2.0,8.0,2.0,10.0,10.0,3.0,3.0,0.0,0.0,
F1,11/12/2021,16:00,Brest,Montpellier,0.0,4.0,A,0.0,1.0,A,17.0,9.0,6.0,4.0,8.0,2.0,16.0,6.0,2.0,1.0,0.0,0.0,
F1,11/12/2021,20:00,Reims,St Etienne,2.0,0.0,H,1.0,0.0,H,17.0,4.0,6.0,0.0,11.0,5.0,19.0,16.0,2.0,2.0,0.0,1.0,
F1,12/12/2021,12:00,Lille,Lyon,0.0,0.0,D,0.0,0.0,D,14.0,13.0,2.0,2.0,4.0,3.0,11.0,15.0,2.0,6.0,0.0,0.0,
F1,12/12/2021,14:00,Angers,Clermont,0.0,1.0,A,0.0,0.0,D,12.0,17.0,3.0,3.0,8.0,3.0,8.0,12.0,1.0,2.0,0.0,0.0,
F1,12/12/2021,14:00,Metz,Lorient,4.0,1.0,H,3.0,0.0,H,5.0,17.0,3.0,6.0,3.0,8.0,10.0,8.0,2.0,2.0,0.0,0.0,
F1,12/12/2021,14:00,Rennes,Nice,1.0,2.0,A,0.0,1.0,A,20.0,7.0,8.0,3.0,11.0,6.0,10.0,11.0,1.0,4.0,0.0,0.0,
F1,12/12/2021,14:00,Troyes,Bordeaux,1.0,2.0,A,1.0,1.0,D,21.0,8.0,3.0,4.0,8.0,1.0,11.0,15.0,3.0,3.0,0.0,0.0,
F1,12/12/2021,16:00,Strasbourg,Marseille,0.0,2.0,A,0.0,0.0,D,11.0,8.0,3.0,3.0,8.0,3.0,10.0,12.0,2.0,1.0,0.0,0.0,
F1,12/12/2021,19:45,Paris SG,Monaco,2.0,0.0,H,2.0,0.0,H,9.0,13.0,2.0,3.0,1.0,6.0,8.0,15.0,3.0,4.0,0.0,0.0,
F1,22/12/2021,20:00,Bordeaux,Lille,2.0,3.0,A,2.0,1.0,H,12.0,12.0,3.0,3.0,5.0,6.0,10.0,7.0,1.0,3.0,0.0,0.0,
F1,22/12/2021,20:00,Lorient,Paris SG,1.0,1.0,D,1.0,0.0,H,17.0,17.0,5.0,4.0,6.0,8.0,6.0,8.0,1.0,3.0,0.0,1.0,
F1,22/12/2021,20:00,Lyon,Metz,1.0,1.0,D,0.0,0.0,D,18.0,6.0,6.0,2.0,13.0,2.0,12.0,19.0,2.0,3.0,0.0,0.0,
F1,22/12/2021,20:00,Marseille,Reims,1.0,1.0,D,0.0,0.0,D,14.0,7.0,5.0,2.0,7.0,4.0,12.0,6.0,4.0,4.0,1.0,1.0,
F1,22/12/2021,20:00,Monaco,Rennes,2.0,1.0,H,1.0,1.0,D,11.0,16.0,3.0,6.0,7.0,5.0,11.0,9.0,2.0,1.0,0.0,0.0,
F1,22/12/2021,20:00,Montpellier,Angers,4.0,1.0,H,2.0,1.0,H,9.0,13.0,6.0,6.0,1.0,6.0,13.0,13.0,1.0,1.0,0.0,0.0,
F1,22/12/2021,20:00,Nice,Lens,2.0,1.0,H,0.0,1.0,A,9.0,8.0,3.0,4.0,5.0,4.0,7.0,9.0,0.0,2.0,0.0,0.0,
F1,22/12/2021,20:00,St Etienne,Nantes,0.0,1.0,A,0.0,0.0,D,13.0,8.0,6.0,3.0,5.0,4.0,13.0,12.0,1.0,1.0,0.0,0.0,
F1,22/12/2021,20:00,Troyes,Brest,1.0,1.0,D,0.0,1.0,A,15.0,8.0,4.0,2.0,9.0,0.0,16.0,10.0,4.0,1.0,1.0,0.0,
F1,07/01/2022,20:00,Bordeaux,Marseille,0.0,1.0,A,0.0,1.0,A,6.0,18.0,2.0,6.0,3.0,9.0,13.0,7.0,1.0,1.0,0.0,0.0,
F1,08/01/2022,20:00,Lens,Rennes,1.0,0.0,H,0.0,0.0,D,11.0,5.0,4.0,0.0,12.0,1.0,5.0,6.0,1.0,1.0,0.0,0.0,
F1,09/01/2022,12:00,Brest,Nice,0.0,3.0,A,0.0,1.0,A,26.0,9.0,10.0,4.0,14.0,3.0,5.0,11.0,0.0,3.0,0.0,1.0,
F1,09/01/2022,14:00,Clermont,Reims,0.0,0.0,D,0.0,0.0,D,12.0,7.0,7.0,2.0,6.0,2.0,13.0,24.0,1.0,3.0,1.0,0.0,
F1,09/01/2022,14:00,Metz,Strasbourg,0.0,2.0,A,0.0,0.0,D,7.0,19.0,1.0,7.0,4.0,3.0,11.0,6.0,1.0,1.0,0.0,0.0,
F1,09/01/2022,16:05,Nantes,Monaco,0.0,0.0,D,0.0,0.0,D,8.0,9.0,4.0,1.0,5.0,2.0,17.0,12.0,1.0,2.0,0.0,0.0,
F1,09/01/2022,19:45,Lyon,Paris SG,1.0,1.0,D,1.0,0.0,H,11.0,15.0,4.0,3.0,2.0,7.0,18.0,13.0,2.0,2.0,0.0,0.0,
F1,14/01/2022,20:00,Nice,Nantes,2.0,1.0,H,1.0,1.0,D,13.0,11.0,5.0,3.0,3.0,5.0,8.0,17.0,2.0,1.0,0.0,0.0,
F1,15/01/2022,16:00,St Etienne,Lens,1.0,2.0,A,1.0,0.0,H,13.0,14.0,4.0,4.0,6.0,6.0,9.0,13.0,1.0,1.0,0.0,0.0,
F1,15/01/2022,20:00,Paris SG,Brest,2.0,0.0,H,1.0,0.0,H,20.0,6.0,9.0,3.0,9.0,6.0,10.0,8.0,5.0,3.0,0.0,0.0,
F1,16/01/2022,12:00,Rennes,Bordeaux,6.0,0.0,H,2.0,0.0,H,19.0,5.0,11.0,1.0,9.0,1.0,9.0,9.0,1.0,5.0,0.0,1.0,
F1,16/01/2022,14:00,Lorient,Angers,0.0,0.0,D,0.0,0.0,D,14.0,5.0,4.0,0.0,6.0,1.0,12.0,9.0,3.0,1.0,0.0,1.0,
F1,16/01/2022,14:00,Monaco,Clermont,4.0,0.0,H,1.0,0.0,H,20.0,6.0,10.0,1.0,6.0,1.0,9.0,10.0,0.0,1.0,0.0,0.0,
F1,16/01/2022,14:00,Reims,Metz,0.0,1.0,A,0.0,0.0,D,14.0,17.0,2.0,5.0,11.0,4.0,14.0,16.0,4.0,4.0,0.0,0.0,
F1,16/01/2022,14:00,Strasbourg,Montpellier,3.0,1.0,H,0.0,1.0,A,19.0,9.0,8.0,5.0,7.0,3.0,18.0,9.0,2.0,2.0,0.0,1.0,
F1,16/01/2022,16:05,Troyes,Lyon,0.0,1.0,A,0.0,1.0,A,6.0,19.0,2.0,8.0,4.0,7.0,9.0,12.0,2.0,1.0,0.0,0.0,
F1,16/01/2022,19:45,Marseille,Lille,1.0,1.0,D,0.0,1.0,A,22.0,5.0,7.0,4.0,15.0,2.0,11.0,11.0,1.0,5.0,0.0,1.0,
F1,19/01/2022,18:00,Clermont,Strasbourg,0.0,2.0,A,0.0,1.0,A,7.0,15.0,1.0,5.0,6.0,4.0,8.0,11.0,2.0,0.0,0.0,0.0,
F1,19/01/2022,18:00,Lille,Lorient,3.0,1.0,H,3.0,0.0,H,13.0,18.0,5.0,5.0,4.0,2.0,8.0,11.0,0.0,0.0,0.0,0.0,
F1,19/01/2022,18:00,Montpellier,Troyes,0.0,1.0,A,0.0,0.0,D,11.0,13.0,2.0,5.0,5.0,4.0,12.0,10.0,5.0,1.0,1.0,0.0,
F1,21/01/2022,20:00,Lyon,St Etienne,1.0,0.0,H,1.0,0.0,H,11.0,4.0,4.0,1.0,2.0,2.0,15.0,17.0,1.0,4.0,0.0,0.0,
F1,22/01/2022,16:00,Brest,Lille,2.0,0.0,H,1.0,0.0,H,9.0,17.0,3.0,5.0,5.0,10.0,7.0,10.0,2.0,3.0,0.0,0.0,
F1,22/01/2022,20:00,Lens,Marseille,0.0,2.0,A,0.0,1.0,A,9.0,10.0,3.0,7.0,8.0,5.0,7.0,6.0,3.0,2.0,0.0,0.0,
F1,23/01/2022,12:00,Metz,Nice,0.0,2.0,A,0.0,0.0,D,8.0,7.0,1.0,6.0,3.0,4.0,14.0,6.0,3.0,1.0,0.0,0.0,
F1,23/01/2022,14:00,Angers,Troyes,2.0,1.0,H,2.0,1.0,H,10.0,11.0,3.0,6.0,3.0,3.0,16.0,21.0,1.0,3.0,0.0,0.0,
F1,23/01/2022,14:00,Bordeaux,Strasbourg,4.0,3.0,H,3.0,1.0,H,13.0,18.0,6.0,6.0,1.0,3.0,11.0,11.0,5.0,2.0,0.0,0.0,
F1,23/01/2022,14:00,Clermont,Rennes,2.0,1.0,H,0.0,1.0,A,12.0,13.0,4.0,4.0,4.0,6.0,9.0,17.0,2.0,3.0,0.0,0.0,
F1,23/01/2022,14:00,Nantes,Lorient,4.0,2.0,H,1.0,0.0,H,12.0,15.0,8.0,6.0,7.0,6.0,12.0,10.0,3.0,0.0,0.0,0.0,
F1,23/01/2022,16:05,Montpellier,Monaco,3.0,2.0,H,2.0,1.0,H,15.0,17.0,7.0,7.0,5.0,10.0,10.0,10.0,2.0,2.0,0.0,0.0,
F1,23/01/2022,19:45,Paris SG,Reims,4.0,0.0,H,1.0,0.0,H,22.0,7.0,8.0,3.0,14.0,0.0,6.0,10.0,0.0,1.0,0.0,0.0,
F1,26/01/2022,18:00,Angers,St Etienne,0.0,1.0,A,0.0,1.0,A,7.0,8.0,4.0,5.0,3.0,1.0,7.0,13.0,1.0,1.0,0.0,0.0,
F1,01/02/2022,20:00,Lyon,Marseille,2.0,1.0,H,0.0,1.0,A,12.0,9.0,4.0,1.0,4.0,6.0,8.0,8.0,0.0,0.0,0.0,0.0,
F1,04/02/2022,20:00,Marseille,Angers,5.0,2.0,H,2.0,2.0,D,18.0,4.0,8.0,2.0,6.0,2.0,13.0,13.0,0.0,3.0,0.0,0.0,
F1,05/02/2022,16:00,St Etienne,Montpellier,3.0,1.0,H,0.0,1.0,A,27.0,3.0,8.0,2.0,11.0,0.0,11.0,4.0,1.0,0.0,0.0,0.0,
F1,05/02/2022,20:00,Monaco,Lyon,2.0,0.0,H,2.0,0.0,H,10.0,19.0,6.0,5.0,3.0,4.0,17.0,14.0,1.0,2.0,0.0,0.0,
F1,06/02/2022,12:00,Lorient,Lens,2.0,0.0,H,1.0,0.0,H,8.0,8.0,3.0,0.0,1.0,4.0,14.0,11.0,0.0,3.0,0.0,0.0,
F1,06/02/2022,14:00,Nice,Clermont,0.0,1.0,A,0.0,0.0,D,7.0,14.0,3.0,5.0,5.0,3.0,10.0,9.0,1.0,1.0,0.0,0.0,
F1,06/02/2022,14:00,Reims,Bordeaux,5.0,0.0,H,1.0,0.0,H,16.0,6.0,7.0,0.0,7.0,4.0,5.0,12.0,0.0,1.0,0.0,1.0,
F1,06/02/2022,14:00,Strasbourg,Nantes,1.0,0.0,H,0.0,0.0,D,13.0,10.0,3.0,2.0,7.0,9.0,7.0,8.0,3.0,3.0,0.0,0.0,
F1,06/02/2022,14:00,Troyes,Metz,0.0,0.0,D,0.0,0.0,D,9.0,6.0,2.0,0.0,6.0,7.0,8.0,14.0,1.0,2.0,0.0,0.0,
F1,06/02/2022,16:00,Rennes,Brest,2.0,0.0,H,1.0,0.0,H,19.0,5.0,8.0,1.0,6.0,1.0,11.0,8.0,3.0,1.0,0.0,0.0,
F1,06/02/2022,19:45,Lille,Paris SG,1.0,5.0,A,1.0,3.0,A,10.0,18.0,5.0,7.0,4.0,3.0,19.0,9.0,2.0,1.0,0.0,0.0,
F1,11/02/2022,20:00,Paris SG,Rennes,1.0,0.0,H,0.0,0.0,D,12.0,13.0,1.0,1.0,5.0,3.0,13.0,10.0,2.0,1.0,0.0,0.0,
F1,12/02/2022,16:00,Montpellier,Lille,0.0,1.0,A,0.0,0.0,D,16.0,16.0,5.0,7.0,6.0,4.0,13.0,15.0,3.0,4.0,0.0,0.0,
F1,12/02/2022,20:00,Lyon,Nice,2.0,0.0,H,1.0,0.0,H,12.0,1.0,8.0,1.0,4.0,1.0,11.0,9.0,0.0,1.0,0.0,0.0,
F1,13/02/2022,12:00,Monaco,Lorient,0.0,0.0,D,0.0,0.0,D,15.0,5.0,4.0,1.0,11.0,2.0,18.0,11.0,3.0,2.0,0.0,0.0,
F1,13/02/2022,14:00,Angers,Strasbourg,0.0,1.0,A,0.0,1.0,A,9.0,8.0,2.0,2.0,5.0,3.0,20.0,11.0,3.0,1.0,0.0,0.0,
F1,13/02/2022,14:00,Brest,Troyes,5.0,1.0,H,2.0,1.0,H,12.0,5.0,5.0,2.0,1.0,5.0,13.0,11.0,1.0,1.0,0.0,0.0,
F1,13/02/2022,14:00,Clermont,St Etienne,1.0,2.0,A,1.0,0.0,H,9.0,6.0,3.0,3.0,6.0,3.0,16.0,10.0,4.0,1.0,0.0,0.0,
F1,13/02/2022,14:00,Nantes,Reims,1.0,0.0,H,1.0,0.0,H,11.0,7.0,3.0,4.0,5.0,5.0,17.0,8.0,1.0,0.0,0.0,1.0,
F1,13/02/2022,16:05,Lens,Bordeaux,3.0,2.0,H,3.0,1.0,H,9.0,10.0,7.0,4.0,6.0,2.0,9.0,7.0,3.0,2.0,0.0,0.0,
F1,13/02/2022,19:45,Metz,Marseille,1.0,2.0,A,0.0,1.0,A,11.0,13.0,4.0,5.0,3.0,8.0,11.0,6.0,2.0,2.0,0.0,0.0,
F1,18/02/2022,20:00,Lille,Metz,0.0,0.0,D,0.0,0.0,D,13.0,7.0,1.0,0.0,11.0,1.0,10.0,13.0,4.0,4.0,1.0,1.0,
F1,19/02/2022,16:00,Lens,Lyon,1.0,1.0,D,1.0,1.0,D,12.0,10.0,6.0,2.0,4.0,4.0,8.0,10.0,0.0,2.0,0.0,0.0,
F1,19/02/2022,20:00,Nantes,Paris SG,3.0,1.0,H,3.0,0.0,H,13.0,16.0,7.0,9.0,5.0,7.0,16.0,10.0,2.0,6.0,0.0,0.0,
F1,20/02/2022,12:00,Nice,Angers,1.0,0.0,H,1.0,0.0,H,9.0,11.0,5.0,2.0,4.0,5.0,11.0,17.0,2.0,2.0,0.0,0.0,
F1,20/02/2022,14:00,Lorient,Montpellier,0.0,1.0,A,0.0,0.0,D,16.0,6.0,3.0,5.0,8.0,5.0,15.0,9.0,2.0,2.0,0.0,0.0,
F1,20/02/2022,14:00,Reims,Brest,1.0,1.0,D,1.0,1.0,D,8.0,15.0,2.0,4.0,1.0,6.0,10.0,17.0,1.0,2.0,0.0,0.0,
F1,20/02/2022,14:00,Rennes,Troyes,4.0,1.0,H,2.0,1.0,H,17.0,4.0,8.0,1.0,6.0,7.0,11.0,16.0,1.0,4.0,0.0,0.0,
F1,20/02/2022,14:00,St Etienne,Strasbourg,2.0,2.0,D,2.0,2.0,D,9.0,8.0,4.0,4.0,3.0,4.0,12.0,5.0,3.0,2.0,0.0,0.0,
F1,20/02/2022,16:05,Bordeaux,Monaco,1.0,1.0,D,1.0,0.0,H,11.0,13.0,3.0,4.0,2.0,7.0,13.0,13.0,3.0,4.0,0.0,1.0,
F1,20/02/2022,19:45,Marseille,Clermont,0.0,2.0,A,0.0,1.0,A,18.0,4.0,4.0,3.0,8.0,3.0,11.0,9.0,2.0,2.0,0.0,0.0,
F1,25/02/2022,20:00,Montpellier,Rennes,2.0,4.0,A,2.0,2.0,D,12.0,11.0,5.0,9.0,7.0,1.0,11.0,11.0,3.0,2.0,0.0,0.0,
F1,26/02/2022,16:00,Strasbourg,Nice,0.0,0.0,D,0.0,0.0,D,17.0,3.0,6.0,0.0,8.0,2.0,9.0,12.0,1.0,2.0,0.0,1.0,
F1,26/02/2022,20:00,Paris SG,St Etienne,3.0,1.0,H,1.0,1.0,D,21.0,13.0,8.0,6.0,8.0,3.0,9.0,13.0,2.0,1.0,0.0,0.0,
F1,27/02/2022,12:00,Monaco,Reims,1.0,2.0,A,0.0,0.0,D,18.0,12.0,5.0,7.0,10.0,3.0,15.0,12.0,3.0,2.0,1.0,0.0,
F1,27/02/2022,14:00,Angers,Lens,1.0,2.0,A,0.0,0.0,D,13.0,8.0,4.0,2.0,7.0,3.0,13.0,16.0,4.0,3.0,1.0,0.0,
F1,27/02/2022,14:00,Brest,Lorient,0.0,1.0,A,0.0,0.0,D,4.0,17.0,0.0,8.0,4.0,6.0,12.0,15.0,2.0,4.0,1.0,0.0,
F1,27/02/2022,14:00,Clermont,Bordeaux,1.0,1.0,D,1.0,1.0,D,9.0,10.0,3.0,3.0,6.0,6.0,5.0,13.0,1.0,2.0,0.0,0.0,
F1,27/02/2022,14:00,Metz,Nantes,0.0,0.0,D,0.0,0.0,D,8.0,12.0,0.0,3.0,3.0,4.0,14.0,15.0,1.0,2.0,1.0,0.0,
F1,27/02/2022,16:05,Troyes,Marseille,1.0,1.0,D,0.0,1.0,A,9.0,8.0,3.0,3.0,4.0,8.0,15.0,8.0,5.0,3.0,0.0,0.0,
F1,27/02/2022,19:45,Lyon,Lille,0.0,1.0,A,0.0,1.0,A,20.0,6.0,8.0,2.0,7.0,3.0,13.0,15.0,3.0,2.0,0.0,0.0,
F1,04/03/2022,20:00,Lorient,Lyon,1.0,4.0,A,0.0,2.0,A,15.0,15.0,6.0,7.0,8.0,3.0,9.0,14.0,1.0,0.0,0.0,0.0,
F1,05/03/2022,16:00,Lens,Brest,0.0,1.0,A,0.0,0.0,D,20.0,5.0,6.0,3.0,4.0,0.0,14.0,11.0,1.0,1.0,0.0,0.0,
